'Elapsed time','Abdomen_2'
46.068,-2.8
46.069,-2.5
46.07,-2
46.071,-1.4
46.072,-0.7
46.073,-0.2
46.074,0
46.075,-0.2
46.076,-0.8
46.077,-1.8
46.078,-2.9
46.079,-4.2
46.08,-5.5
46.081,-6.9
46.082,-8.2
46.083,-9.2
46.084,-9.8
46.085,-10
46.086,-9.9
46.087,-9.7
46.088,-9.6
46.089,-9.6
46.09,-9.6
46.091,-9.7
46.092,-9.8
46.093,-10.1
46.094,-10.4
46.095,-10.7
46.096,-10.8
46.097,-10.7
46.098,-10.5
46.099,-10.6
46.1,-11.1
46.101,-12
46.102,-12.9
46.103,-13.6
46.104,-13.6
46.105,-13
46.106,-12.2
46.107,-11.2
46.108,-10.3
46.109,-9.6
46.11,-9
46.111,-8.4
46.112,-8.1
46.113,-8.1
46.114,-8.5
46.115,-9.1
46.116,-9.8
46.117,-10.4
46.118,-11
46.119,-11.7
46.12,-12.5
46.121,-13.3
46.122,-13.9
46.123,-13.9
46.124,-13
46.125,-11.3
46.126,-9.3
46.127,-7.7
46.128,-7
46.129,-7.1
46.13,-7.8
46.131,-8.7
46.132,-9.3
46.133,-9.6
46.134,-10
46.135,-10.5
46.136,-11.1
46.137,-11.3
46.138,-10.8
46.139,-9.4
46.14,-7.7
46.141,-6.4
46.142,-6.1
46.143,-6.8
46.144,-7.9
46.145,-8.8
46.146,-8.9
46.147,-8.1
46.148,-7.1
46.149,-6.4
46.15,-6.4
46.151,-7
46.152,-7.7
46.153,-8.1
46.154,-7.9
46.155,-7.2
46.156,-6.3
46.157,-5.4
46.158,-4.7
46.159,-4.3
46.16,-4
46.161,-4
46.162,-4.5
46.163,-5.4
46.164,-6.6
46.165,-8
46.166,-9.1
46.167,-9.7
46.168,-9.7
46.169,-9.2
46.17,-8.6
46.171,-8.2
46.172,-8.1
46.173,-8.4
46.174,-8.8
46.175,-9.2
46.176,-9.4
46.177,-9.7
46.178,-9.9
46.179,-10.4
46.18,-10.9
46.181,-11.5
46.182,-12
46.183,-12.2
46.184,-12.1
46.185,-11.8
46.186,-11.7
46.187,-11.9
46.188,-12.4
46.189,-13
46.19,-13.4
46.191,-13.3
46.192,-12.8
46.193,-12.4
46.194,-12.1
46.195,-12.1
46.196,-12.1
46.197,-11.6
46.198,-10.4
46.199,-8.2
46.2,-5.2
46.201,-1.5
46.202,2.7
46.203,7.2
46.204,11.3
46.205,14.3
46.206,15.4
46.207,14.2
46.208,11.1
46.209,6.9
46.21,2.9
46.211,-0.3
46.212,-2.7
46.213,-4.6
46.214,-6.6
46.215,-9
46.216,-11.6
46.217,-14
46.218,-15.7
46.219,-16.6
46.22,-16.8
46.221,-16.3
46.222,-15.5
46.223,-14.3
46.224,-13
46.225,-11.9
46.226,-11.1
46.227,-10.6
46.228,-10.4
46.229,-10.2
46.23,-9.7
46.231,-8.9
46.232,-8
46.233,-7.5
46.234,-7.3
46.235,-7.6
46.236,-8.1
46.237,-8.6
46.238,-8.8
46.239,-9
46.24,-9.3
46.241,-9.8
46.242,-10.4
46.243,-10.8
46.244,-11
46.245,-10.8
46.246,-10.4
46.247,-10.1
46.248,-9.9
46.249,-9.9
46.25,-9.8
46.251,-9.4
46.252,-8.9
46.253,-8.2
46.254,-7.6
46.255,-7.1
46.256,-6.3
46.257,-5.4
46.258,-4.2
46.259,-3.2
46.26,-2.7
46.261,-2.7
46.262,-3.3
46.263,-3.9
46.264,-4.1
46.265,-3.8
46.266,-3.1
46.267,-2.3
46.268,-1.9
46.269,-2
46.27,-2.7
46.271,-3.6
46.272,-4.7
46.273,-5.7
46.274,-6.3
46.275,-6.4
46.276,-5.8
46.277,-4.6
46.278,-3.2
46.279,-2
46.28,-1.3
46.281,-1.2
46.282,-1.6
46.283,-2
46.284,-2.2
46.285,-2
46.286,-1.6
46.287,-1.3
46.288,-1.3
46.289,-1.7
46.29,-2.1
46.291,-2.4
46.292,-2
46.293,-1
46.294,0.3
46.295,1.5
46.296,2.3
46.297,2.6
46.298,2.7
46.299,3
46.3,3.5
46.301,4.1
46.302,4.2
46.303,3.4
46.304,1.8
46.305,0
46.306,-1.4
46.307,-2
46.308,-2
46.309,-1.8
46.31,-2.1
46.311,-2.8
46.312,-3.8
46.313,-4.4
46.314,-4.4
46.315,-4
46.316,-3.6
46.317,-3.6
46.318,-4.1
46.319,-4.9
46.32,-5.5
46.321,-5.6
46.322,-5.2
46.323,-4.7
46.324,-4.5
46.325,-4.9
46.326,-5.9
46.327,-7
46.328,-8
46.329,-8.7
46.33,-9.1
46.331,-9.3
46.332,-9.7
46.333,-10.4
46.334,-11.2
46.335,-12
46.336,-12.5
46.337,-12.3
46.338,-11.6
46.339,-10.3
46.34,-8.8
46.341,-7.4
46.342,-6.1
46.343,-5.2
46.344,-4.6
46.345,-4.4
46.346,-4.3
46.347,-4.4
46.348,-4.4
46.349,-4.3
46.35,-4
46.351,-3.5
46.352,-3
46.353,-2.6
46.354,-2.3
46.355,-2.4
46.356,-2.9
46.357,-3.7
46.358,-4.8
46.359,-5.8
46.36,-6.4
46.361,-6.3
46.362,-5.6
46.363,-4.5
46.364,-3.3
46.365,-2.4
46.366,-2.1
46.367,-2.6
46.368,-3.4
46.369,-4.2
46.37,-4.6
46.371,-4.4
46.372,-3.8
46.373,-3.1
46.374,-2.6
46.375,-2.3
46.376,-2.1
46.377,-2
46.378,-1.7
46.379,-1.4
46.38,-1.2
46.381,-1.2
46.382,-1.5
46.383,-1.9
46.384,-2.3
46.385,-2.6
46.386,-2.6
46.387,-2.3
46.388,-1.8
46.389,-1.1
46.39,-0.6
46.391,-0.3
46.392,-0.4
46.393,-0.6
46.394,-0.9
46.395,-0.8
46.396,-0.5
46.397,0
46.398,0.5
46.399,0.6
46.4,0.6
46.401,0.5
46.402,0.6
46.403,1.1
46.404,2.1
46.405,3.2
46.406,4.4
46.407,5.3
46.408,5.6
46.409,5.2
46.41,4.1
46.411,2.6
46.412,1.4
46.413,0.9
46.414,1.4
46.415,2.8
46.416,4.3
46.417,5.2
46.418,5.1
46.419,4.2
46.42,3.1
46.421,2.3
46.422,2.1
46.423,2.2
46.424,2.2
46.425,1.7
46.426,0.8
46.427,-0.2
46.428,-0.8
46.429,-0.6
46.43,0.3
46.431,1.4
46.432,2.4
46.433,2.7
46.434,2.4
46.435,1.8
46.436,1.3
46.437,1.4
46.438,2
46.439,2.7
46.44,3
46.441,2.5
46.442,1.4
46.443,-0.2
46.444,-1.4
46.445,-1.9
46.446,-1.6
46.447,-1
46.448,-0.6
46.449,-1
46.45,-2.1
46.451,-3.7
46.452,-5.2
46.453,-6.1
46.454,-6.3
46.455,-5.9
46.456,-5.4
46.457,-4.8
46.458,-4.4
46.459,-3.9
46.46,-3.3
46.461,-2.5
46.462,-1.6
46.463,-0.9
46.464,-0.3
46.465,0.2
46.466,0.8
46.467,1.5
46.468,2.1
46.469,2.4
46.47,2.2
46.471,1.6
46.472,0.9
46.473,0.4
46.474,0.4
46.475,0.8
46.476,1.3
46.477,1.7
46.478,1.8
46.479,1.5
46.48,0.9
46.481,0
46.482,-1.1
46.483,-2.5
46.484,-4.1
46.485,-5.6
46.486,-6.8
46.487,-7.6
46.488,-7.9
46.489,-7.9
46.49,-8
46.491,-8.1
46.492,-8.3
46.493,-8.3
46.494,-8.2
46.495,-8
46.496,-7.8
46.497,-7.9
46.498,-8.1
46.499,-8.4
46.5,-8.4
46.501,-7.8
46.502,-6.6
46.503,-5.1
46.504,-3.8
46.505,-3
46.506,-2.9
46.507,-3.3
46.508,-3.9
46.509,-4.2
46.51,-4.1
46.511,-3.6
46.512,-3
46.513,-2.4
46.514,-2.2
46.515,-2.2
46.516,-2.2
46.517,-2.2
46.518,-1.9
46.519,-1.6
46.52,-1.5
46.521,-2
46.522,-3.1
46.523,-4.7
46.524,-6.4
46.525,-7.9
46.526,-9
46.527,-9.7
46.528,-10.1
46.529,-10.2
46.53,-9.9
46.531,-9.4
46.532,-8.7
46.533,-7.9
46.534,-7.4
46.535,-7.3
46.536,-7.4
46.537,-7.5
46.538,-7.3
46.539,-6.9
46.54,-6.5
46.541,-6.2
46.542,-6.1
46.543,-6
46.544,-5.7
46.545,-5.1
46.546,-4
46.547,-2.7
46.548,-1.3
46.549,0
46.55,0.9
46.551,1.4
46.552,1.3
46.553,0.4
46.554,-1.2
46.555,-3.2
46.556,-5.2
46.557,-6.8
46.558,-7.9
46.559,-8.6
46.56,-9
46.561,-9.4
46.562,-9.7
46.563,-9.6
46.564,-9
46.565,-8
46.566,-7
46.567,-6.1
46.568,-5.7
46.569,-5.6
46.57,-5.4
46.571,-5
46.572,-4.2
46.573,-3.3
46.574,-2.7
46.575,-2.7
46.576,-3.1
46.577,-3.5
46.578,-3.3
46.579,-2.1
46.58,0.2
46.581,3.4
46.582,6.8
46.583,9.8
46.584,11.9
46.585,13
46.586,13.4
46.587,13.2
46.588,12.8
46.589,12.1
46.59,11.3
46.591,10.2
46.592,8.9
46.593,7.6
46.594,6.2
46.595,4.7
46.596,3.1
46.597,1.4
46.598,-0.7
46.599,-2.9
46.6,-5.3
46.601,-7.8
46.602,-10.4
46.603,-12.9
46.604,-15.4
46.605,-17.6
46.606,-19.4
46.607,-20.4
46.608,-20.6
46.609,-20
46.61,-19.1
46.611,-18.4
46.612,-18.1
46.613,-18.3
46.614,-19.1
46.615,-20.3
46.616,-21.6
46.617,-22.9
46.618,-24.1
46.619,-25
46.62,-25.2
46.621,-24.5
46.622,-22.9
46.623,-20.9
46.624,-19
46.625,-17.8
46.626,-17.4
46.627,-17.6
46.628,-18.1
46.629,-18.5
46.63,-18.7
46.631,-18.8
46.632,-19
46.633,-19
46.634,-18.8
46.635,-18
46.636,-16.5
46.637,-14.8
46.638,-13.4
46.639,-12.6
46.64,-12.4
46.641,-12.7
46.642,-12.9
46.643,-12.7
46.644,-12.1
46.645,-11.4
46.646,-10.9
46.647,-10.5
46.648,-10.2
46.649,-9.7
46.65,-8.8
46.651,-7.8
46.652,-6.7
46.653,-5.8
46.654,-5.2
46.655,-4.8
46.656,-4.8
46.657,-4.9
46.658,-5.4
46.659,-6.2
46.66,-7.1
46.661,-8
46.662,-8.6
46.663,-8.5
46.664,-7.6
46.665,-5.9
46.666,-3.7
46.667,-1.3
46.668,0.9
46.669,2.7
46.67,4
46.671,4.9
46.672,6
46.673,7.9
46.674,10.8
46.675,14.8
46.676,19
46.677,22.5
46.678,24.3
46.679,24
46.68,21.7
46.681,18.1
46.682,14.1
46.683,10.2
46.684,6.4
46.685,2.7
46.686,-1.1
46.687,-4.8
46.688,-7.9
46.689,-9.9
46.69,-10.6
46.691,-10.2
46.692,-9.1
46.693,-7.8
46.694,-6.7
46.695,-6
46.696,-5.5
46.697,-5.2
46.698,-4.7
46.699,-4
46.7,-3.1
46.701,-2.2
46.702,-1.4
46.703,-1.2
46.704,-1.7
46.705,-2.8
46.706,-4.4
46.707,-5.9
46.708,-7
46.709,-7.4
46.71,-7.3
46.711,-6.8
46.712,-6.3
46.713,-6
46.714,-6
46.715,-6.2
46.716,-6.4
46.717,-6.4
46.718,-5.9
46.719,-5.1
46.72,-4.1
46.721,-3.4
46.722,-3.6
46.723,-4.7
46.724,-6.5
46.725,-8.4
46.726,-9.5
46.727,-9.6
46.728,-8.7
46.729,-7.3
46.73,-6
46.731,-5.3
46.732,-5
46.733,-5
46.734,-4.7
46.735,-4
46.736,-2.9
46.737,-1.5
46.738,-0.1
46.739,1.2
46.74,2.2
46.741,2.9
46.742,3
46.743,2.6
46.744,1.5
46.745,-0.3
46.746,-2.4
46.747,-4.4
46.748,-6
46.749,-6.8
46.75,-6.8
46.751,-6.3
46.752,-5.7
46.753,-5.3
46.754,-5.3
46.755,-5.6
46.756,-6.1
46.757,-6.3
46.758,-6.1
46.759,-5.5
46.76,-4.6
46.761,-3.4
46.762,-2.1
46.763,-0.8
46.764,0.2
46.765,0.9
46.766,1.3
46.767,1.5
46.768,1.7
46.769,2
46.77,2.5
46.771,3.1
46.772,3.7
46.773,4.3
46.774,5.1
46.775,5.9
46.776,6.6
46.777,6.8
46.778,6.2
46.779,5
46.78,3.6
46.781,2.8
46.782,2.9
46.783,3.8
46.784,5.2
46.785,6.3
46.786,6.6
46.787,6.3
46.788,5.7
46.789,5.4
46.79,5.9
46.791,7
46.792,8.4
46.793,9.7
46.794,10.6
46.795,11
46.796,10.8
46.797,10.3
46.798,9.6
46.799,9.1
46.8,8.7
46.801,8.5
46.802,8.4
46.803,8.2
46.804,7.9
46.805,7.7
46.806,7.7
46.807,8.2
46.808,9
46.809,9.8
46.81,10.1
46.811,9.7
46.812,8.7
46.813,7.8
46.814,7.6
46.815,8.4
46.816,10.2
46.817,12.4
46.818,13.9
46.819,14.5
46.82,13.8
46.821,12.3
46.822,10.7
46.823,9.5
46.824,8.8
46.825,8.8
46.826,9.2
46.827,9.6
46.828,9.9
46.829,9.9
46.83,9.8
46.831,9.6
46.832,9.6
46.833,9.7
46.834,9.9
46.835,10.1
46.836,10.3
46.837,10.4
46.838,10.3
46.839,10.4
46.84,10.7
46.841,11.3
46.842,11.9
46.843,12.6
46.844,13.1
46.845,13.3
46.846,13.3
46.847,13
46.848,12.6
46.849,12.2
46.85,12.1
46.851,12.6
46.852,13.6
46.853,14.7
46.854,15.5
46.855,15.5
46.856,14.5
46.857,13.1
46.858,11.9
46.859,11.4
46.86,11.7
46.861,12.4
46.862,13.1
46.863,13.3
46.864,13.1
46.865,12.6
46.866,12.2
46.867,11.5
46.868,10.4
46.869,8.6
46.87,6.4
46.871,4.4
46.872,3.1
46.873,2.9
46.874,3.5
46.875,4.4
46.876,4.8
46.877,4.7
46.878,4.2
46.879,3.9
46.88,4.2
46.881,5.1
46.882,6.4
46.883,7.6
46.884,8.4
46.885,8.8
46.886,8.9
46.887,9.1
46.888,9.5
46.889,10.2
46.89,11.2
46.891,12.2
46.892,12.8
46.893,12.8
46.894,12.3
46.895,11.4
46.896,10.5
46.897,9.9
46.898,9.7
46.899,9.8
46.9,10
46.901,10
46.902,9.8
46.903,9.6
46.904,9.4
46.905,9.4
46.906,9.8
46.907,10.5
46.908,11.4
46.909,12.3
46.91,12.8
46.911,12.8
46.912,12.4
46.913,11.8
46.914,11.6
46.915,12
46.916,13.1
46.917,14.5
46.918,15.6
46.919,16.1
46.92,15.9
46.921,15.3
46.922,14.5
46.923,13.9
46.924,13.3
46.925,12.3
46.926,11
46.927,9.7
46.928,8.9
46.929,9.4
46.93,11.2
46.931,13.8
46.932,16.5
46.933,18.4
46.934,19.2
46.935,19
46.936,18.3
46.937,17.7
46.938,17.5
46.939,17.9
46.94,18.6
46.941,19.4
46.942,20.2
46.943,20.9
46.944,21.7
46.945,22.4
46.946,23.1
46.947,23.5
46.948,23.7
46.949,23.5
46.95,22.7
46.951,21.3
46.952,19.5
46.953,17.6
46.954,16.1
46.955,15.4
46.956,15.8
46.957,17.3
46.958,19.3
46.959,21.4
46.96,23
46.961,24.1
46.962,24.8
46.963,25.3
46.964,25.8
46.965,26.2
46.966,26.5
46.967,26.5
46.968,25.9
46.969,25.1
46.97,24.1
46.971,23.2
46.972,22.5
46.973,22.2
46.974,22.1
46.975,22.2
46.976,22.4
46.977,22.6
46.978,22.9
46.979,23.2
46.98,23.5
46.981,23.8
46.982,23.9
46.983,23.9
46.984,23.4
46.985,22.6
46.986,21.3
46.987,19.8
46.988,18.5
46.989,17.7
46.99,17.8
46.991,18.7
46.992,20.1
46.993,21.2
46.994,21.8
46.995,21.8
46.996,21.7
46.997,21.8
46.998,22.5
46.999,23.6
47,24.5
47.001,25
47.002,24.8
47.003,24.4
47.004,24.4
47.005,25
47.006,26.1
47.007,27.3
47.008,27.9
47.009,27.9
47.01,27.2
47.011,26.4
47.012,25.8
47.013,25.5
47.014,25.4
47.015,25.4
47.016,25.4
47.017,25.3
47.018,25.2
47.019,25.1
47.02,24.8
47.021,24.1
47.022,22.8
47.023,21.3
47.024,19.7
47.025,18.7
47.026,18.6
47.027,19.3
47.028,20.6
47.029,22.1
47.03,23.3
47.031,23.9
47.032,23.9
47.033,23.4
47.034,22.4
47.035,21.1
47.036,19.9
47.037,19
47.038,18.5
47.039,18.4
47.04,18.3
47.041,17.8
47.042,16.7
47.043,15.1
47.044,13.5
47.045,12.5
47.046,12.7
47.047,13.9
47.048,15.7
47.049,17.8
47.05,19.5
47.051,20.7
47.052,21.2
47.053,21.1
47.054,20.4
47.055,19.4
47.056,18.5
47.057,17.9
47.058,18
47.059,18.6
47.06,19.7
47.061,20.7
47.062,21.3
47.063,21.2
47.064,20.4
47.065,19.1
47.066,17.3
47.067,15.5
47.068,13.8
47.069,12.5
47.07,11.9
47.071,11.9
47.072,12.3
47.073,12.7
47.074,13
47.075,13.2
47.076,13.3
47.077,13.6
47.078,14.2
47.079,14.6
47.08,14.8
47.081,14.3
47.082,13.3
47.083,12.2
47.084,11.6
47.085,11.7
47.086,12.7
47.087,13.9
47.088,14.8
47.089,14.9
47.09,14.3
47.091,13.4
47.092,12.7
47.093,12.7
47.094,13.3
47.095,14.3
47.096,15.2
47.097,15.7
47.098,15.8
47.099,15.7
47.1,15.5
47.101,15.5
47.102,15.5
47.103,15.7
47.104,16
47.105,16.1
47.106,16.2
47.107,16.1
47.108,16
47.109,16.2
47.11,16.7
47.111,17.3
47.112,17.7
47.113,17.5
47.114,16.6
47.115,15.1
47.116,13.8
47.117,13.1
47.118,13.1
47.119,13.7
47.12,14.2
47.121,14.2
47.122,13.6
47.123,13
47.124,12.9
47.125,13.4
47.126,14.3
47.127,14.9
47.128,14.9
47.129,14
47.13,12.8
47.131,11.7
47.132,11.2
47.133,11.4
47.134,12.1
47.135,12.8
47.136,13.6
47.137,14.1
47.138,14.4
47.139,14.5
47.14,14.5
47.141,14.3
47.142,14.6
47.143,15.8
47.144,18.4
47.145,22
47.146,26.3
47.147,29.9
47.148,32
47.149,31.8
47.15,29.4
47.151,25.5
47.152,21.1
47.153,17
47.154,13.6
47.155,10.7
47.156,8
47.157,5.1
47.158,2.1
47.159,-0.6
47.16,-2.2
47.161,-2.5
47.162,-1.5
47.163,0.5
47.164,2.7
47.165,4.6
47.166,6.1
47.167,7.3
47.168,8.4
47.169,9.6
47.17,10.7
47.171,11.5
47.172,11.8
47.173,11.5
47.174,11.1
47.175,10.8
47.176,10.6
47.177,10.6
47.178,10.6
47.179,10.2
47.18,9.5
47.181,8.5
47.182,7.4
47.183,6.3
47.184,5.4
47.185,5
47.186,5
47.187,5.5
47.188,6
47.189,6.3
47.19,6.1
47.191,5.4
47.192,4.6
47.193,4
47.194,3.8
47.195,4
47.196,4.5
47.197,4.9
47.198,5.4
47.199,6.1
47.2,7.2
47.201,8.6
47.202,9.6
47.203,10
47.204,9.5
47.205,8.6
47.206,7.8
47.207,7.8
47.208,8.6
47.209,9.9
47.21,10.9
47.211,11
47.212,10.1
47.213,8.8
47.214,7.8
47.215,7.4
47.216,7.8
47.217,8.4
47.218,8.9
47.219,9.2
47.22,9.4
47.221,9.7
47.222,10.3
47.223,11.2
47.224,12
47.225,12.6
47.226,12.7
47.227,12.6
47.228,12.5
47.229,12.7
47.23,13.2
47.231,13.6
47.232,13.6
47.233,13.3
47.234,12.6
47.235,12.2
47.236,12.4
47.237,13.5
47.238,15.1
47.239,16.7
47.24,17.7
47.241,17.7
47.242,16.9
47.243,15.8
47.244,15
47.245,15
47.246,15.7
47.247,16.6
47.248,17.3
47.249,17.4
47.25,17
47.251,16.2
47.252,15.3
47.253,14.4
47.254,13.5
47.255,12.7
47.256,12.1
47.257,12
47.258,12.4
47.259,13.5
47.26,14.9
47.261,16.3
47.262,17.1
47.263,17.3
47.264,16.8
47.265,15.9
47.266,14.9
47.267,13.9
47.268,13
47.269,12.5
47.27,12.1
47.271,12
47.272,11.9
47.273,11.7
47.274,11.3
47.275,10.8
47.276,10.4
47.277,10.1
47.278,10.2
47.279,10.5
47.28,10.9
47.281,11.3
47.282,11.5
47.283,11.3
47.284,10.9
47.285,10.3
47.286,9.9
47.287,9.5
47.288,9.3
47.289,9.1
47.29,8.6
47.291,7.8
47.292,6.9
47.293,6.2
47.294,6.1
47.295,6.9
47.296,8.3
47.297,10.1
47.298,12
47.299,13.5
47.3,14.8
47.301,16
47.302,17.1
47.303,18.2
47.304,19.1
47.305,19.6
47.306,19.7
47.307,19.7
47.308,19.9
47.309,20.4
47.31,20.9
47.311,21.2
47.312,20.6
47.313,19
47.314,16.7
47.315,14.1
47.316,12
47.317,10.3
47.318,9
47.319,7.6
47.32,5.8
47.321,3.5
47.322,1
47.323,-1.2
47.324,-2.7
47.325,-3.4
47.326,-3.5
47.327,-3.3
47.328,-3
47.329,-2.8
47.33,-2.7
47.331,-2.7
47.332,-2.8
47.333,-3
47.334,-3.4
47.335,-3.9
47.336,-4.3
47.337,-4.6
47.338,-4.8
47.339,-4.9
47.34,-5.1
47.341,-5.3
47.342,-5.4
47.343,-5.2
47.344,-4.8
47.345,-4
47.346,-3.2
47.347,-2.3
47.348,-1.5
47.349,-0.8
47.35,-0.2
47.351,0.2
47.352,0.5
47.353,0.7
47.354,1
47.355,1.3
47.356,1.7
47.357,2
47.358,1.9
47.359,1.6
47.36,1.1
47.361,0.8
47.362,0.8
47.363,1.3
47.364,2.1
47.365,2.9
47.366,3.8
47.367,4.7
47.368,5.8
47.369,7.2
47.37,8.5
47.371,9.6
47.372,10.4
47.373,10.7
47.374,10.8
47.375,10.8
47.376,10.5
47.377,10.1
47.378,9.3
47.379,8.5
47.38,8.1
47.381,8.4
47.382,9.3
47.383,10.4
47.384,11.1
47.385,11
47.386,10.2
47.387,8.9
47.388,7.6
47.389,6.6
47.39,5.8
47.391,5.3
47.392,5.1
47.393,5.2
47.394,5.6
47.395,6.2
47.396,6.6
47.397,6.6
47.398,6
47.399,4.9
47.4,3.6
47.401,2.4
47.402,1.3
47.403,0.3
47.404,-0.6
47.405,-1.6
47.406,-2.5
47.407,-3.2
47.408,-3.8
47.409,-4.1
47.41,-4.3
47.411,-4.4
47.412,-4.4
47.413,-4.5
47.414,-4.6
47.415,-4.7
47.416,-4.5
47.417,-4
47.418,-3.1
47.419,-2
47.42,-0.9
47.421,-0.1
47.422,0.4
47.423,0.5
47.424,0.6
47.425,0.7
47.426,1.2
47.427,1.9
47.428,2.7
47.429,3.3
47.43,3.3
47.431,2.6
47.432,1.3
47.433,-0.2
47.434,-1.2
47.435,-1.6
47.436,-1.4
47.437,-0.9
47.438,-0.7
47.439,-1.1
47.44,-1.8
47.441,-2.3
47.442,-2.3
47.443,-1.6
47.444,-0.7
47.445,0.1
47.446,0.3
47.447,0
47.448,-0.6
47.449,-1.1
47.45,-1.4
47.451,-1.6
47.452,-2
47.453,-2.6
47.454,-3.3
47.455,-3.8
47.456,-4
47.457,-4.2
47.458,-4.6
47.459,-5.5
47.46,-6.6
47.461,-7.5
47.462,-7.7
47.463,-6.9
47.464,-5.5
47.465,-4
47.466,-2.9
47.467,-2.7
47.468,-3.2
47.469,-4
47.47,-4.6
47.471,-4.8
47.472,-4.3
47.473,-3.5
47.474,-2.6
47.475,-1.9
47.476,-1.3
47.477,-0.9
47.478,-0.4
47.479,0.3
47.48,0.9
47.481,1.2
47.482,0.8
47.483,-0.2
47.484,-1.4
47.485,-2.3
47.486,-2.1
47.487,-0.8
47.488,1.5
47.489,3.9
47.49,5.8
47.491,6.9
47.492,7.1
47.493,6.7
47.494,5.8
47.495,4.7
47.496,3.5
47.497,2.5
47.498,2
47.499,2.3
47.5,3.3
47.501,4.5
47.502,5.5
47.503,6
47.504,5.8
47.505,5.3
47.506,4.7
47.507,4.4
47.508,4.3
47.509,4.4
47.51,4.6
47.511,4.9
47.512,5.2
47.513,5.5
47.514,5.6
47.515,5.2
47.516,4.3
47.517,3.2
47.518,2.4
47.519,2.2
47.52,2.8
47.521,3.9
47.522,5.1
47.523,6
47.524,6.4
47.525,6.1
47.526,5.4
47.527,4.4
47.528,3.4
47.529,2.6
47.53,2.1
47.531,1.7
47.532,1.6
47.533,1.6
47.534,1.8
47.535,2
47.536,2.4
47.537,2.8
47.538,3
47.539,3.1
47.54,2.8
47.541,2.4
47.542,1.9
47.543,1.7
47.544,1.8
47.545,2.1
47.546,2.6
47.547,2.8
47.548,2.7
47.549,2.2
47.55,1.5
47.551,0.8
47.552,0.4
47.553,0.7
47.554,1.4
47.555,2.4
47.556,3.4
47.557,4
47.558,4.4
47.559,4.7
47.56,5.2
47.561,6
47.562,6.8
47.563,7.4
47.564,7.6
47.565,7.4
47.566,7.2
47.567,7.2
47.568,7.6
47.569,8.4
47.57,9.4
47.571,10.3
47.572,11
47.573,11.7
47.574,12.6
47.575,13.5
47.576,14.4
47.577,15.2
47.578,15.8
47.579,16.3
47.58,16.8
47.581,17.5
47.582,18.2
47.583,18.8
47.584,19.1
47.585,19.3
47.586,19.4
47.587,19.5
47.588,19.4
47.589,18.9
47.59,17.6
47.591,15.8
47.592,14
47.593,12.6
47.594,12.1
47.595,12.3
47.596,12.6
47.597,12.3
47.598,11.3
47.599,9.7
47.6,8.2
47.601,7.5
47.602,7.7
47.603,8.3
47.604,8.6
47.605,8.4
47.606,7.9
47.607,7.8
47.608,8.6
47.609,10.6
47.61,12.9
47.611,14.7
47.612,15.8
47.613,16.5
47.614,17.9
47.615,21.1
47.616,25.9
47.617,31.2
47.618,35.201
47.619,36.401
47.62,34.301
47.621,30
47.622,25.1
47.623,20.9
47.624,18.1
47.625,16.1
47.626,14.2
47.627,11.5
47.628,8.2
47.629,4.8
47.63,1.9
47.631,0.3
47.632,0
47.633,0.7
47.634,1.8
47.635,3
47.636,4.1
47.637,5.2
47.638,6.3
47.639,7.6
47.64,8.8
47.641,9.7
47.642,9.9
47.643,9.5
47.644,8.7
47.645,8.1
47.646,7.9
47.647,8.1
47.648,8.6
47.649,9
47.65,9.3
47.651,9.4
47.652,9.8
47.653,10.4
47.654,11.1
47.655,11.5
47.656,11.4
47.657,10.5
47.658,9.3
47.659,8
47.66,7
47.661,6.7
47.662,6.7
47.663,6.9
47.664,6.8
47.665,6.1
47.666,4.8
47.667,3.2
47.668,1.9
47.669,1.5
47.67,1.9
47.671,2.9
47.672,3.8
47.673,4.4
47.674,4.5
47.675,4.6
47.676,5.2
47.677,6.3
47.678,7.9
47.679,9.5
47.68,10.7
47.681,11.3
47.682,11.4
47.683,11.2
47.684,10.7
47.685,9.8
47.686,8.4
47.687,6.8
47.688,5.4
47.689,4.5
47.69,4.2
47.691,4.3
47.692,4.1
47.693,3.2
47.694,1.4
47.695,-0.9
47.696,-3.1
47.697,-4.6
47.698,-5.1
47.699,-4.7
47.7,-3.8
47.701,-2.9
47.702,-2.1
47.703,-1.6
47.704,-1.4
47.705,-1.5
47.706,-2.1
47.707,-3.3
47.708,-5
47.709,-6.9
47.71,-8.5
47.711,-9.4
47.712,-9.6
47.713,-9.1
47.714,-8.3
47.715,-7.5
47.716,-6.9
47.717,-6.5
47.718,-6.5
47.719,-6.6
47.72,-7.1
47.721,-7.8
47.722,-8.5
47.723,-9
47.724,-8.9
47.725,-8.3
47.726,-7.2
47.727,-6.1
47.728,-5
47.729,-4.1
47.73,-3.3
47.731,-2.8
47.732,-2.5
47.733,-2.5
47.734,-2.7
47.735,-3.1
47.736,-3.3
47.737,-3.3
47.738,-2.9
47.739,-2.4
47.74,-2.1
47.741,-2.1
47.742,-2.4
47.743,-2.9
47.744,-3.1
47.745,-3.1
47.746,-2.6
47.747,-1.8
47.748,-0.8
47.749,0.1
47.75,0.9
47.751,1.5
47.752,1.9
47.753,2
47.754,1.9
47.755,1.7
47.756,1.5
47.757,1.5
47.758,1.6
47.759,1.8
47.76,1.8
47.761,1.4
47.762,0.8
47.763,0.2
47.764,-0.1
47.765,0.2
