'Elapsed time','Direct_1'
42.367,-40.101
42.368,-38.901
42.369,-36.801
42.37,-35.001
42.371,-34.401
42.372,-34.301
42.373,-33.901
42.374,-32.6
42.375,-30.6
42.376,-29.1
42.377,-29
42.378,-30.5
42.379,-32.901
42.38,-34.901
42.381,-35.601
42.382,-34.801
42.383,-32.801
42.384,-30.5
42.385,-28.4
42.386,-27.2
42.387,-27
42.388,-27.8
42.389,-29.1
42.39,-30.4
42.391,-31
42.392,-30.6
42.393,-29.6
42.394,-28.5
42.395,-27.8
42.396,-27.3
42.397,-26.7
42.398,-25.6
42.399,-24.3
42.4,-23.4
42.401,-23.4
42.402,-23.8
42.403,-23.7
42.404,-22.5
42.405,-20.2
42.406,-18
42.407,-17.4
42.408,-19.1
42.409,-22.6
42.41,-26.1
42.411,-28.2
42.412,-28
42.413,-26
42.414,-23.2
42.415,-20.5
42.416,-18.1
42.417,-15.7
42.418,-12.6
42.419,-8.8
42.42,-4.1
42.421,1.6
42.422,8.6
42.423,17.5
42.424,28
42.425,39.201
42.426,49.101
42.427,56.001
42.428,58.701
42.429,57.301
42.43,52.901
42.431,47.101
42.432,40.501
42.433,33.101
42.434,24.1
42.435,12.7
42.436,-1.3
42.437,-17.3
42.438,-33.601
42.439,-48.401
42.44,-60.001
42.441,-67.201
42.442,-69.601
42.443,-68.201
42.444,-64.301
42.445,-59.601
42.446,-55.301
42.447,-51.701
42.448,-48.201
42.449,-44.001
42.45,-38.701
42.451,-32.6
42.452,-26.7
42.453,-21.9
42.454,-18.6
42.455,-16.3
42.456,-14.5
42.457,-13.1
42.458,-12.5
42.459,-13.1
42.46,-14.9
42.461,-16.9
42.462,-18.1
42.463,-17.8
42.464,-16.5
42.465,-15.5
42.466,-15.6
42.467,-16.8
42.468,-18.1
42.469,-18.4
42.47,-17.4
42.471,-16
42.472,-15.8
42.473,-17.5
42.474,-20.2
42.475,-22.2
42.476,-21.8
42.477,-19
42.478,-15.1
42.479,-12.1
42.48,-11.2
42.481,-12.2
42.482,-13.5
42.483,-13.5
42.484,-12
42.485,-9.9
42.486,-8.8
42.487,-9.5
42.488,-11.7
42.489,-14
42.49,-15.1
42.491,-14.6
42.492,-13.1
42.493,-11.7
42.494,-11.2
42.495,-11.5
42.496,-11.8
42.497,-11.5
42.498,-10.9
42.499,-10.4
42.5,-10.7
42.501,-11.5
42.502,-12.2
42.503,-11.8
42.504,-10.2
42.505,-8.4
42.506,-7.4
42.507,-7.8
42.508,-9
42.509,-10
42.51,-9.6
42.511,-7.8
42.512,-5.7
42.513,-4.6
42.514,-4.9
42.515,-6.3
42.516,-7.6
42.517,-7.7
42.518,-6.4
42.519,-4.4
42.52,-2.7
42.521,-2.1
42.522,-2.6
42.523,-3.8
42.524,-5.1
42.525,-6.1
42.526,-6.6
42.527,-6.6
42.528,-6.3
42.529,-5.7
42.53,-4.9
42.531,-4
42.532,-2.8
42.533,-1.6
42.534,-0.7
42.535,-0.7
42.536,-1.7
42.537,-3.5
42.538,-5.2
42.539,-5.8
42.54,-4.7
42.541,-2.2
42.542,0.4
42.543,1.6
42.544,1
42.545,-1.1
42.546,-3.3
42.547,-4.3
42.548,-3.7
42.549,-1.8
42.55,0.4
42.551,2
42.552,2.5
42.553,2.1
42.554,1.1
42.555,-0.2
42.556,-1.4
42.557,-2.1
42.558,-2.2
42.559,-1.7
42.56,-0.7
42.561,0.3
42.562,1.1
42.563,1.6
42.564,1.8
42.565,1.8
42.566,1.5
42.567,0.8
42.568,-0.5
42.569,-2.4
42.57,-4.4
42.571,-5.5
42.572,-5.3
42.573,-3.3
42.574,-0.1
42.575,3.3
42.576,5.7
42.577,6.3
42.578,4.8
42.579,1.8
42.58,-1.2
42.581,-3.1
42.582,-3.1
42.583,-1.5
42.584,0.7
42.585,2.2
42.586,2.4
42.587,1.3
42.588,-0.3
42.589,-1.5
42.59,-1.7
42.591,-0.9
42.592,0.4
42.593,1.7
42.594,2.8
42.595,3.6
42.596,4.2
42.597,4.7
42.598,4.6
42.599,3.5
42.6,1.3
42.601,-1.3
42.602,-3.1
42.603,-3.2
42.604,-1
42.605,2.6
42.606,5.9
42.607,7.4
42.608,6.5
42.609,4.1
42.61,2
42.611,1.9
42.612,3.9
42.613,6.7
42.614,8.3
42.615,7.7
42.616,5
42.617,2.1
42.618,0.7
42.619,1.6
42.62,4.3
42.621,6.9
42.622,8
42.623,6.9
42.624,4.5
42.625,2.2
42.626,1.2
42.627,1.6
42.628,3
42.629,4.4
42.63,5.2
42.631,5.5
42.632,5.5
42.633,5.8
42.634,6.1
42.635,6.2
42.636,5.6
42.637,4.3
42.638,2.7
42.639,1.6
42.64,1.7
42.641,3.1
42.642,5.3
42.643,7.4
42.644,8.7
42.645,9.1
42.646,8.5
42.647,7.5
42.648,6.4
42.649,5.5
42.65,5.2
42.651,5.7
42.652,7
42.653,8.7
42.654,10.2
42.655,10.9
42.656,10.3
42.657,8.5
42.658,6.1
42.659,4
42.66,2.7
42.661,2.5
42.662,3.1
42.663,4.5
42.664,6.4
42.665,8.5
42.666,10.4
42.667,11.6
42.668,11.9
42.669,11.2
42.67,10.1
42.671,9.3
42.672,9
42.673,9.2
42.674,9.4
42.675,9.3
42.676,9
42.677,8.8
42.678,9.5
42.679,11
42.68,12.9
42.681,14.7
42.682,15.7
42.683,15.7
42.684,15
42.685,13.6
42.686,11.6
42.687,9.2
42.688,7.3
42.689,6.8
42.69,8.7
42.691,12.7
42.692,17.3
42.693,20.1
42.694,19.4
42.695,14.9
42.696,8.7
42.697,4
42.698,3.2
42.699,6.9
42.7,12.9
42.701,18
42.702,19.7
42.703,17.5
42.704,13.3
42.705,9.9
42.706,9.3
42.707,11.6
42.708,15.1
42.709,17.9
42.71,18.5
42.711,17.1
42.712,14.9
42.713,13.3
42.714,13.1
42.715,13.8
42.716,14.4
42.717,14.6
42.718,14.2
42.719,13.9
42.72,14
42.721,14.1
42.722,13.3
42.723,11.2
42.724,8.2
42.725,5.7
42.726,5.4
42.727,7.8
42.728,12.1
42.729,16.2
42.73,18.3
42.731,17.6
42.732,15.1
42.733,12.8
42.734,12.2
42.735,13.6
42.736,15.8
42.737,17.2
42.738,16.9
42.739,15.6
42.74,14.6
42.741,15.1
42.742,17.1
42.743,19.6
42.744,21.1
42.745,20.9
42.746,19.7
42.747,18.7
42.748,19.3
42.749,21.5
42.75,24.3
42.751,26
42.752,25.5
42.753,23
42.754,19.8
42.755,17.4
42.756,16.5
42.757,16.7
42.758,17.1
42.759,16.8
42.76,15.7
42.761,14.6
42.762,14.5
42.763,15.8
42.764,17.9
42.765,19.6
42.766,19.7
42.767,18
42.768,15.4
42.769,12.9
42.77,11.7
42.771,11.7
42.772,12.3
42.773,12.8
42.774,12.8
42.775,12.5
42.776,12.1
42.777,11.9
42.778,11.7
42.779,11
42.78,9.9
42.781,8.6
42.782,7.5
42.783,6.8
42.784,6.2
42.785,5.3
42.786,3.7
42.787,1.6
42.788,-0.2
42.789,-1.3
42.79,-1.5
42.791,-1.3
42.792,-1.1
42.793,-0.9
42.794,-0.2
42.795,1.5
42.796,4.2
42.797,6.9
42.798,8.5
42.799,8.2
42.8,6
42.801,3.1
42.802,0.5
42.803,-0.8
42.804,-1
42.805,-0.2
42.806,1
42.807,2.5
42.808,4.1
42.809,5.3
42.81,5.3
42.811,3.8
42.812,1.1
42.813,-1.6
42.814,-2.9
42.815,-2.3
42.816,-0.2
42.817,1.9
42.818,2.4
42.819,1.1
42.82,-1.3
42.821,-3.2
42.822,-3.7
42.823,-2.6
42.824,-0.8
42.825,0.5
42.826,0.8
42.827,0.3
42.828,0
42.829,0.6
42.83,2.4
42.831,4.7
42.832,6.6
42.833,7.1
42.834,6
42.835,4
42.836,2.1
42.837,1.4
42.838,2.3
42.839,4
42.84,5.6
42.841,6.1
42.842,5.4
42.843,3.9
42.844,2.7
42.845,2.3
42.846,2.8
42.847,3.4
42.848,3.5
42.849,3
42.85,2.2
42.851,1.9
42.852,2.6
42.853,4.5
42.854,7.2
42.855,9.8
42.856,11.3
42.857,10.9
42.858,8.5
42.859,4.9
42.86,1.8
42.861,0.9
42.862,2.7
42.863,6.4
42.864,9.8
42.865,10.8
42.866,8.6
42.867,4.5
42.868,0.6
42.869,-0.9
42.87,0.3
42.871,3.1
42.872,5.7
42.873,6.7
42.874,6.4
42.875,5.6
42.876,5.4
42.877,6
42.878,6.5
42.879,6.2
42.88,4.8
42.881,2.8
42.882,1.5
42.883,1.6
42.884,3.4
42.885,6.5
42.886,10.4
42.887,14.7
42.888,19.6
42.889,25.1
42.89,31.2
42.891,37.901
42.892,45.001
42.893,52.701
42.894,60.901
42.895,69.701
42.896,78.301
42.897,85.501
42.898,89.801
42.899,90.001
42.9,85.801
42.901,77.501
42.902,66.301
42.903,53.101
42.904,39.001
42.905,24.6
42.906,10.7
42.907,-2.2
42.908,-13.4
42.909,-22.6
42.91,-29.8
42.911,-35.101
42.912,-38.701
42.913,-40.601
42.914,-40.701
42.915,-38.701
42.916,-34.901
42.917,-29.7
42.918,-23.7
42.919,-17.5
42.92,-11.7
42.921,-6.5
42.922,-2.3
42.923,0.8
42.924,2.7
42.925,3.7
42.926,4.3
42.927,5.1
42.928,6.2
42.929,7.2
42.93,7.3
42.931,6.5
42.932,5
42.933,3.9
42.934,3.7
42.935,4.5
42.936,5.3
42.937,5.2
42.938,3.8
42.939,1.8
42.94,0.5
42.941,0.8
42.942,2.7
42.943,5
42.944,6.2
42.945,6
42.946,4.7
42.947,3.7
42.948,4
42.949,5.5
42.95,7.2
42.951,7.7
42.952,6.3
42.953,3.4
42.954,0.2
42.955,-1.7
42.956,-1.5
42.957,0.8
42.958,4.2
42.959,7.2
42.96,9
42.961,9.4
42.962,9.1
42.963,8.9
42.964,9.4
42.965,10.6
42.966,11.7
42.967,12
42.968,11.2
42.969,9.9
42.97,9.1
42.971,9.7
42.972,11.9
42.973,14.7
42.974,16.6
42.975,16.6
42.976,14.3
42.977,10.4
42.978,6.2
42.979,3.1
42.98,1.8
42.981,2.6
42.982,5
42.983,8.2
42.984,11.4
42.985,13.5
42.986,14.1
42.987,13.2
42.988,11.2
42.989,9
42.99,7.1
42.991,5.9
42.992,5.1
42.993,4.6
42.994,4.2
42.995,4.3
42.996,4.9
42.997,5.9
42.998,6.9
42.999,7.2
43,6.5
43.001,5.3
43.002,4.6
43.003,5.4
43.004,7.7
43.005,10.7
43.006,13
43.007,13.3
43.008,11.3
43.009,7.8
43.01,4.4
43.011,2.4
43.012,2.6
43.013,4.7
43.014,7.6
43.015,10.1
43.016,11.2
43.017,10.8
43.018,9.3
43.019,7.4
43.02,6.2
43.021,6.3
43.022,7.6
43.023,9.6
43.024,11.6
43.025,12.8
43.026,13.1
43.027,12.9
43.028,12.8
43.029,13
43.03,13.5
43.031,13.8
43.032,13.5
43.033,12.4
43.034,10.9
43.035,9.4
43.036,8.2
43.037,7.4
43.038,6.7
43.039,6.1
43.04,5.6
43.041,5.3
43.042,5.5
43.043,6.4
43.044,8.1
43.045,10.3
43.046,12.6
43.047,14.2
43.048,14.6
43.049,13.8
43.05,12.1
43.051,10.6
43.052,10.1
43.053,11.1
43.054,13
43.055,14.5
43.056,14.6
43.057,13
43.058,10.5
43.059,8.5
43.06,8
43.061,8.9
43.062,10.4
43.063,11.5
43.064,11.4
43.065,10.7
43.066,9.9
43.067,9.8
43.068,10.4
43.069,11.4
43.07,12
43.071,12.1
43.072,11.5
43.073,10.3
43.074,8.8
43.075,7.4
43.076,6.7
43.077,7
43.078,8.5
43.079,10.7
43.08,12.7
43.081,13.2
43.082,11.9
43.083,9
43.084,5.8
43.085,3.5
43.086,3.1
43.087,4.6
43.088,7.1
43.089,9.2
43.09,9.9
43.091,8.9
43.092,6.5
43.093,4.1
43.094,2.9
43.095,3.6
43.096,6
43.097,8.7
43.098,10.6
43.099,10.7
43.1,9.5
43.101,7.9
43.102,6.9
43.103,6.8
43.104,6.9
43.105,6.4
43.106,5.1
43.107,3.5
43.108,2.8
43.109,3.6
43.11,5.8
43.111,8.1
43.112,9.1
43.113,8.3
43.114,5.9
43.115,3.2
43.116,1.4
43.117,1
43.118,1.7
43.119,2.9
43.12,4
43.121,4.6
43.122,4.8
43.123,4.5
43.124,3.8
43.125,2.5
43.126,0.8
43.127,-0.7
43.128,-1
43.129,0.3
43.13,3
43.131,6.1
43.132,8.2
43.133,8.6
43.134,7.3
43.135,5.5
43.136,4.4
43.137,4.6
43.138,5.6
43.139,6.3
43.14,5.9
43.141,4
43.142,1.6
43.143,-0.4
43.144,-1.2
43.145,-0.6
43.146,0.7
43.147,2.3
43.148,4.2
43.149,6.3
43.15,8.8
43.151,11
43.152,12
43.153,11.1
43.154,8.5
43.155,5.2
43.156,2.8
43.157,2.5
43.158,4.2
43.159,7.1
43.16,9.5
43.161,10.2
43.162,9.1
43.163,7
43.164,5.3
43.165,5.1
43.166,6.7
43.167,9.1
43.168,11.2
43.169,12
43.17,11.4
43.171,10.1
43.172,9
43.173,8.8
43.174,9.1
43.175,9.2
43.176,8.7
43.177,7.5
43.178,6.7
43.179,6.9
43.18,8.4
43.181,10.4
43.182,11.9
43.183,11.6
43.184,9.6
43.185,6.6
43.186,4
43.187,2.9
43.188,3.4
43.189,5
43.19,6.7
43.191,7.8
43.192,8.1
43.193,8
43.194,8.1
43.195,8.9
43.196,10.4
43.197,11.9
43.198,12.8
43.199,12.7
43.2,11.5
43.201,9.9
43.202,8.9
43.203,8.7
43.204,9.1
43.205,9.4
43.206,8.9
43.207,7.8
43.208,7.1
43.209,8
43.21,10.8
43.211,14.7
43.212,17.7
43.213,18
43.214,15.3
43.215,10.8
43.216,7
43.217,5.9
43.218,7.9
43.219,11.8
43.22,15.6
43.221,17.6
43.222,17.5
43.223,16.3
43.224,15.3
43.225,15.5
43.226,16.9
43.227,18.9
43.228,20.5
43.229,21.3
43.23,21
43.231,19.5
43.232,16.9
43.233,13.7
43.234,10.6
43.235,8.6
43.236,8.3
43.237,9.9
43.238,12.4
43.239,14.5
43.24,15.2
43.241,14
43.242,11.7
43.243,9.6
43.244,8.8
43.245,9.5
43.246,11.3
43.247,13
43.248,13.4
43.249,12.3
43.25,9.9
43.251,7.4
43.252,5.6
43.253,4.8
43.254,4.7
43.255,4.8
43.256,4.7
43.257,4.4
43.258,4.4
43.259,5.2
43.26,6.6
43.261,7.9
43.262,8.1
43.263,6.5
43.264,3.5
43.265,0
43.266,-2.6
43.267,-3.5
43.268,-2.4
43.269,0.1
43.27,2.9
43.271,5.4
43.272,6.9
43.273,7.1
43.274,6.2
43.275,4.8
43.276,3.7
43.277,3.6
43.278,5.1
43.279,7.6
43.28,10.1
43.281,11
43.282,10
43.283,7.7
43.284,5.6
43.285,5.3
43.286,7
43.287,9.5
43.288,10.6
43.289,9.1
43.29,5.2
43.291,1
43.292,-1.2
43.293,0
43.294,3.9
43.295,8.6
43.296,11.9
43.297,12.6
43.298,11.1
43.299,8.7
43.3,6.7
43.301,5.6
43.302,5.3
43.303,5.1
43.304,4.6
43.305,4.1
43.306,3.9
43.307,4.5
43.308,5.7
43.309,7.2
43.31,8.1
43.311,8
43.312,6.7
43.313,5
43.314,3.6
43.315,3.3
43.316,4.2
43.317,5.9
43.318,7.5
43.319,8.4
43.32,8.1
43.321,7
43.322,5.6
43.323,4.4
43.324,3.9
43.325,3.9
43.326,4.3
43.327,5
43.328,5.7
43.329,6.2
43.33,6.3
43.331,6
43.332,5.4
43.333,5
43.334,5.4
43.335,6.5
43.336,7.7
43.337,8.3
43.338,7.9
43.339,6.6
43.34,5.2
43.341,4.5
43.342,4.8
43.343,5.9
43.344,7.4
43.345,8.6
43.346,9.4
43.347,9.8
43.348,10.1
43.349,10.2
43.35,10
43.351,9.1
43.352,7.7
43.353,6.3
43.354,5.5
43.355,6.1
43.356,8.8
43.357,13.7
43.358,20.1
43.359,27
43.36,33.401
43.361,38.701
43.362,43.301
43.363,48.401
43.364,55.401
43.365,64.801
43.366,76.101
43.367,86.801
43.368,94.401
43.369,96.501
43.37,92.401
43.371,83.301
43.372,71.101
43.373,58.201
43.374,46.001
43.375,34.901
43.376,24.4
43.377,13.5
43.378,1.9
43.379,-10.1
43.38,-21.8
43.381,-31.7
43.382,-38.901
43.383,-42.701
43.384,-43.101
43.385,-40.401
43.386,-35.301
43.387,-28.5
43.388,-20.7
43.389,-12.9
43.39,-5.5
43.391,0.9
43.392,6.2
43.393,10
43.394,12
43.395,12
43.396,10
43.397,7
43.398,4.6
43.399,4.4
43.4,7
43.401,11.5
43.402,15.9
43.403,18.1
43.404,17.3
43.405,14.4
43.406,11.6
43.407,10.4
43.408,11.3
43.409,13.2
43.41,14.5
43.411,14.4
43.412,13.3
43.413,12.6
43.414,13
43.415,14.4
43.416,15.2
43.417,14.4
43.418,11.5
43.419,7.9
43.42,5.6
43.421,5.9
43.422,8.9
43.423,13.1
43.424,16.3
43.425,16.8
43.426,14.7
43.427,11.3
43.428,8.7
43.429,8.4
43.43,10.6
43.431,13.9
43.432,16.6
43.433,17.1
43.434,15.3
43.435,12.3
43.436,9.7
43.437,8.7
43.438,9.7
43.439,11.8
43.44,13.8
43.441,15.1
43.442,15.6
43.443,15.9
43.444,16.4
43.445,17
43.446,17.2
43.447,16.7
43.448,15.6
43.449,14.6
43.45,14.1
43.451,14.3
43.452,14.6
43.453,14.3
43.454,13
43.455,11
43.456,9.1
43.457,8.2
43.458,8.3
43.459,9.1
43.46,9.8
43.461,10.2
43.462,10.6
43.463,11.5
43.464,13.1
43.465,14.8
43.466,15.3
43.467,13.7
43.468,10.1
43.469,6
43.47,3.4
43.471,3.8
43.472,7.1
43.473,11.6
43.474,15.2
43.475,16.1
43.476,14.6
43.477,12.1
43.478,10.5
43.479,10.7
43.48,12
43.481,12.9
43.482,12.3
43.483,10.3
43.484,8
43.485,7
43.486,8
43.487,10.1
43.488,12.2
43.489,13.1
43.49,13
43.491,12.6
43.492,12.7
43.493,13.3
43.494,13.5
43.495,12.4
43.496,10
43.497,7.3
43.498,5.6
43.499,5.9
43.5,7.7
43.501,10
43.502,11.5
43.503,11.6
43.504,10.5
43.505,9.1
43.506,8.1
43.507,7.8
43.508,8.2
43.509,8.9
43.51,10.1
43.511,11.4
43.512,12.6
43.513,13.3
43.514,12.8
43.515,11.5
43.516,9.8
43.517,8.6
43.518,8.4
43.519,9.2
43.52,10.1
43.521,10.6
43.522,10.2
43.523,9.4
43.524,8.6
43.525,8.5
43.526,8.8
43.527,9
43.528,8.9
43.529,8.2
43.53,7.6
43.531,7.5
43.532,8.1
43.533,9.1
43.534,9.9
43.535,9.9
43.536,9.2
43.537,8.2
43.538,7.7
43.539,7.8
43.54,8.6
43.541,9.4
43.542,9.9
43.543,9.7
43.544,8.8
43.545,7.3
43.546,5.5
43.547,3.7
43.548,2.6
43.549,2.8
43.55,4.3
43.551,6.7
43.552,8.7
43.553,9.6
43.554,8.8
43.555,6.8
43.556,4.7
43.557,3.4
43.558,3.3
43.559,4.1
43.56,4.8
43.561,5
43.562,4.6
43.563,4.1
43.564,4
43.565,4.6
43.566,5.4
43.567,5.6
43.568,4.8
43.569,2.9
43.57,0.8
43.571,-0.4
43.572,-0.2
43.573,1.3
43.574,3
43.575,3.6
43.576,2.6
43.577,0.6
43.578,-0.9
43.579,-0.6
43.58,1.7
43.581,4.9
43.582,7.1
43.583,7.2
43.584,5.2
43.585,2.7
43.586,1.3
43.587,2
43.588,4
43.589,5.7
43.59,5.6
43.591,3.6
43.592,0.7
43.593,-1.3
43.594,-1.4
43.595,0.4
43.596,3
43.597,5.2
43.598,6.3
43.599,6.5
43.6,6.4
43.601,6.7
43.602,7.3
43.603,7.9
43.604,8
43.605,7.4
43.606,6.3
43.607,5.4
43.608,4.9
43.609,5.1
43.61,5.6
43.611,6.1
43.612,6.2
43.613,5.6
43.614,4.7
43.615,3.6
43.616,2.8
43.617,2.3
43.618,2.2
43.619,2.3
43.62,2.5
43.621,2.6
43.622,2.6
43.623,2.2
43.624,1.5
43.625,0.7
43.626,0
43.627,-0.1
43.628,0.4
43.629,1.3
43.63,2.3
43.631,3
43.632,3.4
43.633,3.7
43.634,4.2
43.635,4.7
43.636,4.9
43.637,4.4
43.638,3.4
43.639,2.6
43.64,2.8
43.641,4.2
43.642,6.3
43.643,7.9
43.644,8.4
43.645,7.8
43.646,7.3
43.647,8
43.648,9.9
43.649,11.7
43.65,11.8
43.651,9.3
43.652,4.9
43.653,0.8
43.654,-0.9
43.655,0.5
43.656,3.9
43.657,7
43.658,8
43.659,6.9
43.66,5.1
43.661,4.8
43.662,6.8
43.663,10.2
43.664,13
43.665,13.1
43.666,10.2
43.667,5.4
43.668,1.1
43.669,-0.7
43.67,0.6
43.671,4
43.672,7.6
43.673,10
43.674,10.9
43.675,10.8
43.676,10.8
43.677,11.2
43.678,11.6
43.679,11.4
43.68,10
43.681,7.7
43.682,5.4
43.683,4.3
43.684,4.6
43.685,5.9
43.686,6.9
43.687,6.9
43.688,5.6
43.689,3.7
43.69,2.2
43.691,1.7
43.692,2.5
43.693,4.2
43.694,6.4
43.695,8.7
43.696,10.8
43.697,12.7
43.698,13.9
43.699,14.1
43.7,13.3
43.701,11.8
43.702,10.3
43.703,9.3
43.704,9.1
43.705,9.6
43.706,10.3
43.707,11
43.708,11.5
43.709,11.7
43.71,11.4
43.711,10.5
43.712,9.2
43.713,8
43.714,7.9
43.715,9.3
43.716,12.1
43.717,15.3
43.718,17
43.719,16.2
43.72,13.1
43.721,9.1
43.722,6
43.723,5.2
43.724,6.4
43.725,8.4
43.726,9.5
43.727,8.7
43.728,6.6
43.729,4
43.73,2.2
43.731,1.4
43.732,1.3
43.733,1.1
43.734,0.8
43.735,0.4
43.736,0.9
43.737,2.5
43.738,4.9
43.739,7.2
43.74,8.1
43.741,6.9
43.742,3.9
43.743,0.1
43.744,-3
43.745,-4.4
43.746,-3.7
43.747,-1.8
43.748,0.3
43.749,1.5
43.75,1.3
43.751,0.3
43.752,-0.9
43.753,-1.5
43.754,-1.5
43.755,-1
43.756,-0.8
43.757,-1
43.758,-1.3
43.759,-1.4
43.76,-0.7
43.761,0.4
43.762,1.4
43.763,1.7
43.764,1
43.765,-0.2
43.766,-1.5
43.767,-2.4
43.768,-2.6
43.769,-2.6
43.77,-2.5
43.771,-2.5
43.772,-2.2
43.773,-1.3
43.774,0.2
43.775,1.7
43.776,2.5
43.777,2.2
43.778,0.9
43.779,-0.5
43.78,-1
43.781,-0.1
43.782,1.9
43.783,4
43.784,5.3
43.785,5.6
43.786,5.4
43.787,5.6
43.788,6.9
43.789,8.7
43.79,10
43.791,9.7
43.792,7.2
43.793,3.5
43.794,0.3
43.795,-1
43.796,0.2
43.797,2.8
43.798,5.3
43.799,6.3
43.8,5.5
43.801,4
43.802,3
43.803,3.2
43.804,4.3
43.805,4.9
43.806,4
43.807,1.7
43.808,-0.8
43.809,-1.9
43.81,-0.8
43.811,2
43.812,5.1
43.813,6.8
43.814,6.3
43.815,4.1
43.816,1.4
43.817,-0.7
43.818,-1.5
43.819,-1.1
43.82,0
43.821,1.4
43.822,2.7
43.823,3.8
43.824,4.3
43.825,4.2
43.826,3.7
43.827,3.6
43.828,4.4
43.829,6.6
43.83,9.8
43.831,13.4
43.832,17
43.833,20.5
43.834,24.4
43.835,29.6
43.836,36.801
43.837,46.101
43.838,57.101
43.839,68.501
43.84,78.701
43.841,85.901
43.842,88.601
43.843,86.301
43.844,79.701
43.845,70.401
43.846,60.001
43.847,49.601
43.848,38.801
43.849,26.8
43.85,13
43.851,-2.4
43.852,-17.7
43.853,-30.7
43.854,-39.801
43.855,-44.301
43.856,-45.201
43.857,-43.601
43.858,-40.901
43.859,-37.701
43.86,-34.001
43.861,-29.8
43.862,-25
43.863,-19.9
43.864,-14.7
43.865,-10
43.866,-6.1
43.867,-3
43.868,-0.7
43.869,1.3
43.87,3.1
43.871,4.9
43.872,6.6
43.873,7.8
43.874,8.3
43.875,7.8
43.876,6.8
43.877,5.6
43.878,4.6
43.879,3.7
43.88,2.6
43.881,1.3
43.882,-0.3
43.883,-1.6
43.884,-1.7
43.885,-0.2
43.886,2.7
43.887,6.1
43.888,8.7
43.889,9.6
43.89,8.8
43.891,7.3
43.892,6
43.893,5.5
43.894,5.8
43.895,6.1
43.896,6
43.897,5.6
43.898,5.5
43.899,6.2
43.9,7.6
43.901,8.8
43.902,8.7
43.903,7.1
43.904,4.5
43.905,2.7
43.906,3
43.907,5.4
43.908,9
43.909,11.9
43.91,13
43.911,12
43.912,9.8
43.913,7.7
43.914,6.5
43.915,6.3
43.916,6.9
43.917,7.8
43.918,8.8
43.919,9.7
43.92,10.7
43.921,11.5
43.922,12.3
43.923,13.1
43.924,13.8
43.925,14.5
43.926,15.1
43.927,15
43.928,14.1
43.929,12.3
43.93,10.4
43.931,8.9
43.932,8.6
43.933,9.3
43.934,10.7
43.935,12.1
43.936,12.9
43.937,13.4
43.938,13.7
43.939,14
43.94,14.2
43.941,13.5
43.942,11.5
43.943,8.3
43.944,5.1
43.945,3.2
43.946,3.6
43.947,6.1
43.948,9.4
43.949,11.7
43.95,12.2
43.951,11.1
43.952,9.8
43.953,9.1
43.954,9.3
43.955,9.5
43.956,8.7
43.957,6.8
43.958,4.9
43.959,4.3
43.96,5.5
43.961,7.9
43.962,9.6
43.963,9.3
43.964,7.1
43.965,4.7
43.966,3.8
43.967,5.3
43.968,8.2
43.969,10.4
43.97,10
43.971,6.8
43.972,2.3
43.973,-1.3
43.974,-2.1
43.975,-0.3
43.976,2.8
43.977,5.5
43.978,6.5
43.979,6.1
43.98,5.1
43.981,4.9
43.982,6
43.983,8.1
43.984,10.3
43.985,11.4
43.986,10.9
43.987,8.9
43.988,5.9
43.989,2.8
43.99,0.5
43.991,-0.4
43.992,0.3
43.993,2.6
43.994,5.8
43.995,9.1
43.996,11.6
43.997,12.5
43.998,11.5
43.999,9.5
44,7.5
44.001,6.7
44.002,7.4
44.003,8.9
44.004,10.1
44.005,9.8
44.006,7.8
44.007,5.1
44.008,3.1
44.009,2.9
44.01,4.4
44.011,6.8
44.012,8.8
44.013,9.5
44.014,9
44.015,8.1
44.016,7.9
44.017,8.6
44.018,9.9
44.019,10.9
44.02,10.8
44.021,9.7
44.022,8.3
44.023,7.5
44.024,7.8
44.025,8.6
44.026,9
44.027,8.2
44.028,6.5
44.029,5
44.03,5.1
44.031,7
44.032,10
44.033,12.3
44.034,12.8
44.035,11.4
44.036,9.2
44.037,7.8
44.038,7.9
44.039,9
44.04,10
44.041,9.8
44.042,8.2
44.043,5.7
44.044,3.4
44.045,1.9
44.046,1.3
44.047,1.5
44.048,2.2
44.049,3.3
44.05,4.3
44.051,4.8
44.052,4.4
44.053,2.9
44.054,1.1
44.055,-0.4
44.056,-0.9
44.057,-0.5
44.058,0.3
44.059,1.2
44.06,2.1
44.061,3.4
44.062,5.3
44.063,7.4
44.064,8.9
44.065,9
44.066,7.9
44.067,6.3
44.068,5.4
44.069,5.6
44.07,6.4
44.071,6.9
44.072,6.2
44.073,4.5
44.074,2.5
44.075,1.2
44.076,1.3
44.077,3.1
44.078,6.1
44.079,9.4
44.08,12.1
44.081,13.2
44.082,12.2
44.083,9.5
44.084,6.2
44.085,3.7
44.086,3.3
44.087,5.1
44.088,8.2
44.089,11.1
44.09,12.5
44.091,12.2
44.092,10.5
44.093,8.4
44.094,6.8
44.095,6.2
44.096,6.8
44.097,8.3
44.098,9.9
44.099,10.9
44.1,11
44.101,10.2
44.102,9
44.103,8.5
44.104,9.5
44.105,11.9
44.106,14.9
44.107,17.5
44.108,18.4
44.109,17.6
44.11,15.4
44.111,12.6
44.112,10.3
44.113,9.1
44.114,9.4
44.115,11.4
44.116,14.6
44.117,17.8
