'Elapsed time','Abdomen_1'
45.886,-44.201
45.887,-47.201
45.888,-49.801
45.889,-52.101
45.89,-53.901
45.891,-55.101
45.892,-55.401
45.893,-54.701
45.894,-53.201
45.895,-50.901
45.896,-48.301
45.897,-45.301
45.898,-41.801
45.899,-37.601
45.9,-32.5
45.901,-27
45.902,-21.6
45.903,-17.1
45.904,-13.6
45.905,-11.2
45.906,-9.3
45.907,-7.7
45.908,-6
45.909,-4.5
45.91,-3.2
45.911,-2.2
45.912,-1.4
45.913,-0.7
45.914,-0.2
45.915,0.3
45.916,0.6
45.917,0.7
45.918,0.8
45.919,1.2
45.92,2
45.921,2.9
45.922,3.7
45.923,4.3
45.924,4.5
45.925,4.6
45.926,4.8
45.927,5.1
45.928,5.5
45.929,5.9
45.93,6.1
45.931,6
45.932,5.9
45.933,5.6
45.934,5.2
45.935,4.9
45.936,4.7
45.937,4.7
45.938,5
45.939,5.5
45.94,6.1
45.941,6.4
45.942,6.5
45.943,6.4
45.944,6.1
45.945,5.9
45.946,5.6
45.947,5.4
45.948,5.3
45.949,5.6
45.95,6.5
45.951,7.9
45.952,9.6
45.953,11.1
45.954,12.1
45.955,12.4
45.956,12.3
45.957,12
45.958,11.8
45.959,11.5
45.96,11
45.961,10
45.962,8.8
45.963,7.7
45.964,6.9
45.965,6.7
45.966,6.9
45.967,7
45.968,7
45.969,6.7
45.97,6.4
45.971,6.3
45.972,6.6
45.973,7
45.974,7.1
45.975,6.8
45.976,6.3
45.977,6
45.978,6.3
45.979,7.2
45.98,8.1
45.981,8.6
45.982,8.3
45.983,7.3
45.984,5.9
45.985,4.9
45.986,4.6
45.987,4.7
45.988,4.9
45.989,4.9
45.99,4.5
45.991,4
45.992,3.6
45.993,3.5
45.994,3.7
45.995,3.8
45.996,3.6
45.997,3.2
45.998,2.8
45.999,2.8
46,3.2
46.001,4
46.002,4.8
46.003,5.2
46.004,5.3
46.005,5.1
46.006,5.2
46.007,5.5
46.008,6
46.009,6.5
46.01,6.7
46.011,6.4
46.012,5.8
46.013,5.4
46.014,5.2
46.015,5.6
46.016,6.2
46.017,6.8
46.018,7
46.019,6.8
46.02,6.3
46.021,5.9
46.022,5.7
46.023,5.8
46.024,6.2
46.025,6.4
46.026,6.3
46.027,6.1
46.028,5.8
46.029,5.7
46.03,5.8
46.031,6
46.032,6.1
46.033,5.9
46.034,5.7
46.035,5.5
46.036,5.5
46.037,5.6
46.038,5.7
46.039,5.6
46.04,5.4
46.041,5.1
46.042,4.8
46.043,4.6
46.044,4.3
46.045,3.9
46.046,3.3
46.047,3
46.048,3
46.049,3.5
46.05,4.3
46.051,5
46.052,5.4
46.053,5.5
46.054,5.4
46.055,5.2
46.056,4.9
46.057,4.5
46.058,3.9
46.059,3.2
46.06,2.5
46.061,2.1
46.062,2
46.063,2
46.064,2
46.065,1.9
46.066,1.7
46.067,1.5
46.068,1.4
46.069,1.3
46.07,1.5
46.071,1.8
46.072,2.3
46.073,3.1
46.074,4
46.075,4.9
46.076,5.6
46.077,5.7
46.078,5.2
46.079,4
46.08,2.3
46.081,0.2
46.082,-1.9
46.083,-3.7
46.084,-4.9
46.085,-5.7
46.086,-6
46.087,-6.3
46.088,-6.6
46.089,-7.1
46.09,-7.8
46.091,-8.7
46.092,-9.7
46.093,-10.7
46.094,-11.7
46.095,-12.4
46.096,-12.7
46.097,-12.6
46.098,-12.2
46.099,-11.9
46.1,-12
46.101,-12.6
46.102,-13.3
46.103,-13.9
46.104,-13.9
46.105,-13.4
46.106,-12.4
46.107,-11.4
46.108,-10.6
46.109,-10.1
46.11,-9.9
46.111,-10
46.112,-10.2
46.113,-10.4
46.114,-10.7
46.115,-11
46.116,-11.4
46.117,-12
46.118,-12.5
46.119,-13.2
46.12,-13.8
46.121,-14.3
46.122,-14.5
46.123,-14.2
46.124,-13.4
46.125,-12.3
46.126,-11.1
46.127,-10
46.128,-9.2
46.129,-8.7
46.13,-8.4
46.131,-8.4
46.132,-8.6
46.133,-9.2
46.134,-10.3
46.135,-11.6
46.136,-12.5
46.137,-12.6
46.138,-11.4
46.139,-9.4
46.14,-7.4
46.141,-6
46.142,-5.6
46.143,-5.9
46.144,-6.2
46.145,-5.8
46.146,-4.5
46.147,-2.7
46.148,-1.2
46.149,-0.5
46.15,-0.5
46.151,-0.8
46.152,-0.9
46.153,-0.4
46.154,0.5
46.155,1.4
46.156,2
46.157,2.4
46.158,2.9
46.159,3.6
46.16,4.4
46.161,5
46.162,5.2
46.163,4.7
46.164,4.1
46.165,3.9
46.166,4.2
46.167,5.1
46.168,5.9
46.169,6.3
46.17,6
46.171,5.6
46.172,5.4
46.173,6
46.174,7.2
46.175,8.5
46.176,9.5
46.177,9.8
46.178,9.4
46.179,8.8
46.18,8.5
46.181,8.8
46.182,9.7
46.183,10.8
46.184,11.6
46.185,12
46.186,11.9
46.187,11.5
46.188,11.2
46.189,11.1
46.19,11.2
46.191,11.3
46.192,11.1
46.193,10.4
46.194,9.4
46.195,8.4
46.196,7.7
46.197,7.8
46.198,8.8
46.199,10.5
46.2,12.7
46.201,15.5
46.202,18.5
46.203,21.7
46.204,24.9
46.205,27.7
46.206,29.6
46.207,30.4
46.208,30.2
46.209,29.1
46.21,27.3
46.211,24.9
46.212,22.2
46.213,19.2
46.214,16.2
46.215,13.5
46.216,11.2
46.217,9.3
46.218,7.8
46.219,6.6
46.22,5.7
46.221,5.1
46.222,4.9
46.223,5.1
46.224,5.5
46.225,5.9
46.226,6.2
46.227,6.5
46.228,6.9
46.229,7.6
46.23,8.5
46.231,9.5
46.232,10.5
46.233,11.1
46.234,11.4
46.235,11.4
46.236,11.2
46.237,10.9
46.238,10.7
46.239,10.5
46.24,10.4
46.241,10.3
46.242,10.1
46.243,9.8
46.244,9.4
46.245,9
46.246,8.5
46.247,8.1
46.248,8
46.249,8.2
46.25,8.6
46.251,9.2
46.252,9.7
46.253,10
46.254,9.9
46.255,9.7
46.256,9.3
46.257,9
46.258,8.9
46.259,8.9
46.26,9.1
46.261,9.3
46.262,9.6
46.263,9.8
46.264,9.9
46.265,9.9
46.266,9.9
46.267,9.9
46.268,10.1
46.269,10.3
46.27,10.4
46.271,10.3
46.272,9.9
46.273,9.5
46.274,9.2
46.275,9.1
46.276,9.5
46.277,10
46.278,10.6
46.279,10.9
46.28,10.9
46.281,10.4
46.282,9.7
46.283,8.9
46.284,8.3
46.285,8.1
46.286,8.1
46.287,8.5
46.288,9.1
46.289,9.7
46.29,10.2
46.291,10.8
46.292,11.3
46.293,12
46.294,12.6
46.295,13.1
46.296,13.6
46.297,13.9
46.298,14.3
46.299,14.8
46.3,15.1
46.301,15.1
46.302,14.4
46.303,13
46.304,11.2
46.305,9.4
46.306,8
46.307,7.4
46.308,7.4
46.309,7.6
46.31,7.6
46.311,7.4
46.312,7.2
46.313,7.1
46.314,7.4
46.315,8.1
46.316,8.7
46.317,9.1
46.318,9.2
46.319,8.9
46.32,8.6
46.321,8.5
46.322,8.4
46.323,8.3
46.324,8.1
46.325,7.5
46.326,6.6
46.327,5.8
46.328,5.2
46.329,5
46.33,5.2
46.331,5.6
46.332,6
46.333,6.3
46.334,6.2
46.335,5.8
46.336,5.3
46.337,5
46.338,4.9
46.339,5.1
46.34,5.6
46.341,6.1
46.342,6.4
46.343,6.4
46.344,6
46.345,5.6
46.346,5.3
46.347,5.4
46.348,5.8
46.349,6.4
46.35,6.9
46.351,7.4
46.352,7.7
46.353,7.8
46.354,7.9
46.355,7.9
46.356,7.8
46.357,7.6
46.358,7.3
46.359,7.1
46.36,7.1
46.361,7.3
46.362,7.6
46.363,8
46.364,8.2
46.365,8.1
46.366,7.8
46.367,7.6
46.368,7.4
46.369,7.5
46.37,7.8
46.371,8.1
46.372,8.5
46.373,8.8
46.374,9.1
46.375,9.3
46.376,9.2
46.377,8.7
46.378,7.9
46.379,6.7
46.38,5.5
46.381,4.5
46.382,3.9
46.383,3.6
46.384,3.6
46.385,3.8
46.386,4.1
46.387,4.5
46.388,4.8
46.389,4.9
46.39,4.7
46.391,4.3
46.392,3.9
46.393,3.7
46.394,4
46.395,4.7
46.396,5.5
46.397,6
46.398,6
46.399,5.8
46.4,5.7
46.401,6.1
46.402,6.9
46.403,7.8
46.404,8.4
46.405,8.6
46.406,8.4
46.407,8.5
46.408,8.8
46.409,9.5
46.41,9.9
46.411,9.6
46.412,8.6
46.413,7.1
46.414,5.8
46.415,5
46.416,4.7
46.417,4.6
46.418,4.2
46.419,3.6
46.42,3.1
46.421,2.8
46.422,3.1
46.423,3.7
46.424,4.2
46.425,4.4
46.426,4.1
46.427,3.6
46.428,3.2
46.429,3
46.43,3.2
46.431,3.4
46.432,3.3
46.433,2.9
46.434,2.3
46.435,1.7
46.436,1.7
46.437,2.4
46.438,3.7
46.439,5.3
46.44,6.6
46.441,7.3
46.442,7.4
46.443,7.1
46.444,6.8
46.445,6.7
46.446,6.9
46.447,7.2
46.448,7.1
46.449,6.7
46.45,5.9
46.451,5.1
46.452,4.5
46.453,4.3
46.454,4.3
46.455,4.4
46.456,4.5
46.457,4.5
46.458,4.3
46.459,4.1
46.46,3.8
46.461,3.4
46.462,3.1
46.463,2.9
46.464,2.8
46.465,2.8
46.466,2.9
46.467,3
46.468,2.9
46.469,2.6
46.47,2
46.471,1.4
46.472,0.8
46.473,0.4
46.474,0.3
46.475,0.4
46.476,0.6
46.477,0.9
46.478,1.4
46.479,2.1
46.48,2.7
46.481,3.1
46.482,3.1
46.483,2.6
46.484,1.9
46.485,1.2
46.486,0.9
46.487,0.8
46.488,1
46.489,1.2
46.49,1.4
46.491,1.5
46.492,1.7
46.493,2.1
46.494,2.5
46.495,2.7
46.496,2.5
46.497,1.8
46.498,0.8
46.499,-0.2
46.5,-0.9
46.501,-1
46.502,-0.6
46.503,0.2
46.504,1.1
46.505,2
46.506,2.5
46.507,2.9
46.508,3
46.509,3
46.51,2.8
46.511,2.5
46.512,2.3
46.513,2.3
46.514,2.7
46.515,3.6
46.516,4.7
46.517,5.7
46.518,6.4
46.519,6.7
46.52,6.7
46.521,6.4
46.522,5.9
46.523,5.4
46.524,4.7
46.525,4
46.526,3.4
46.527,3.1
46.528,3
46.529,3.1
46.53,3.2
46.531,3.2
46.532,3.3
46.533,3.3
46.534,3.4
46.535,3.3
46.536,3.1
46.537,2.7
46.538,2.4
46.539,2.2
46.54,2.2
46.541,2.4
46.542,2.4
46.543,2.2
46.544,1.7
46.545,1.2
46.546,1.1
46.547,1.3
46.548,2
46.549,2.8
46.55,3.3
46.551,3.5
46.552,3.3
46.553,2.8
46.554,2.2
46.555,1.7
46.556,1.2
46.557,0.9
46.558,0.6
46.559,0.4
46.56,0.3
46.561,0.1
46.562,0
46.563,0.1
46.564,0.3
46.565,0.7
46.566,1.3
46.567,1.9
46.568,2.4
46.569,2.8
46.57,3.2
46.571,4
46.572,5.3
46.573,7.2
46.574,9
46.575,10.4
46.576,10.9
46.577,10.7
46.578,10.2
46.579,10.3
46.58,11.4
46.581,13.4
46.582,15.7
46.583,17.3
46.584,17.8
46.585,17.1
46.586,15.5
46.587,13.4
46.588,11.1
46.589,8.5
46.59,5.4
46.591,1.7
46.592,-2.4
46.593,-6.7
46.594,-10.8
46.595,-14.8
46.596,-18.7
46.597,-22.7
46.598,-26.8
46.599,-31.3
46.6,-35.901
46.601,-40.501
46.602,-45.001
46.603,-49.001
46.604,-52.301
46.605,-54.701
46.606,-56.201
46.607,-56.901
46.608,-57.301
46.609,-57.301
46.61,-56.801
46.611,-55.701
46.612,-53.701
46.613,-50.701
46.614,-47.101
46.615,-43.101
46.616,-39.201
46.617,-35.301
46.618,-31.3
46.619,-26.9
46.62,-22.2
46.621,-17.1
46.622,-12.2
46.623,-7.8
46.624,-4.3
46.625,-1.7
46.626,0.1
46.627,1.3
46.628,2.2
46.629,2.9
46.63,3.1
46.631,3
46.632,2.4
46.633,1.6
46.634,1.1
46.635,1.2
46.636,1.8
46.637,2.8
46.638,3.5
46.639,3.4
46.64,2.4
46.641,0.7
46.642,-1.1
46.643,-2.5
46.644,-3
46.645,-2.9
46.646,-2.4
46.647,-1.9
46.648,-1.5
46.649,-1.1
46.65,-0.8
46.651,-0.5
46.652,-0.3
46.653,-0.2
46.654,-0.3
46.655,-0.2
46.656,0.1
46.657,0.7
46.658,1.3
46.659,1.5
46.66,1
46.661,-0.2
46.662,-1.6
46.663,-2.8
46.664,-3.2
46.665,-2.9
46.666,-2
46.667,-0.8
46.668,0.4
46.669,1.3
46.67,2.2
46.671,3.1
46.672,4.4
46.673,6.3
46.674,9.1
46.675,12.7
46.676,16.8
46.677,20.7
46.678,23.6
46.679,24.7
46.68,23.9
46.681,21.8
46.682,18.9
46.683,16
46.684,13.5
46.685,11.2
46.686,8.8
46.687,6.3
46.688,3.7
46.689,1.5
46.69,-0.1
46.691,-1
46.692,-1.3
46.693,-1.4
46.694,-1.4
46.695,-1.5
46.696,-1.6
46.697,-1.7
46.698,-1.9
46.699,-2.1
46.7,-2.2
46.701,-2
46.702,-1.4
46.703,-0.6
46.704,0.3
46.705,0.7
46.706,0.6
46.707,0.1
46.708,-0.5
46.709,-0.8
46.71,-0.7
46.711,-0.3
46.712,0.2
46.713,0.5
46.714,0.6
46.715,0.6
46.716,0.5
46.717,0.5
46.718,0.5
46.719,0.5
46.72,0.7
46.721,1
46.722,1.2
46.723,1.3
46.724,1.1
46.725,0.4
46.726,-0.3
46.727,-0.9
46.728,-1
46.729,-0.6
46.73,0.1
46.731,0.5
46.732,0.6
46.733,0.3
46.734,0.1
46.735,0.4
46.736,1.2
46.737,2.3
46.738,3.4
46.739,3.9
46.74,3.8
46.741,3.2
46.742,2.5
46.743,1.9
46.744,1.5
46.745,0.9
46.746,-0.1
46.747,-1.7
46.748,-3.3
46.749,-4.6
46.75,-5.1
46.751,-4.8
46.752,-3.9
46.753,-3
46.754,-2.5
46.755,-2.4
46.756,-2.6
46.757,-2.8
46.758,-3
46.759,-2.9
46.76,-2.7
46.761,-2.6
46.762,-2.6
46.763,-3
46.764,-3.7
46.765,-4.6
46.766,-5.6
46.767,-6.4
46.768,-7
46.769,-7.2
46.77,-7.2
46.771,-7.1
46.772,-7.3
46.773,-7.5
46.774,-7.5
46.775,-7.3
46.776,-6.8
46.777,-6
46.778,-5.4
46.779,-5.3
46.78,-5.8
46.781,-6.6
46.782,-7.4
46.783,-7.9
46.784,-7.9
46.785,-7.6
46.786,-7.3
46.787,-7.1
46.788,-7.2
46.789,-7.4
46.79,-7.5
46.791,-7.3
46.792,-6.9
46.793,-6.4
46.794,-6.1
46.795,-6.2
46.796,-6.5
46.797,-7.2
46.798,-8
46.799,-8.7
46.8,-9.4
46.801,-10
46.802,-10.2
46.803,-10.2
46.804,-10
46.805,-9.7
46.806,-9.5
46.807,-9.7
46.808,-10.3
46.809,-11.2
46.81,-12.1
46.811,-13
46.812,-13.5
46.813,-13.8
46.814,-13.8
46.815,-13.6
46.816,-13.3
46.817,-12.7
46.818,-12.1
46.819,-11.5
46.82,-11.3
46.821,-11.7
46.822,-12.7
46.823,-14
46.824,-15.5
46.825,-16.7
46.826,-17.4
46.827,-17.6
46.828,-17.5
46.829,-17.3
46.83,-16.9
46.831,-16.5
46.832,-16.1
46.833,-15.7
46.834,-15.5
46.835,-15.6
46.836,-16.1
46.837,-16.7
46.838,-17.1
46.839,-17.2
46.84,-16.7
46.841,-16.2
46.842,-15.8
46.843,-15.9
46.844,-16.5
46.845,-17.3
46.846,-17.9
46.847,-18.1
46.848,-17.9
46.849,-17.4
46.85,-16.9
46.851,-16.4
46.852,-15.9
46.853,-15.3
46.854,-14.7
46.855,-14.1
46.856,-13.7
46.857,-13.4
46.858,-13.2
46.859,-12.7
46.86,-11.9
46.861,-11
46.862,-10.1
46.863,-9.6
46.864,-9.6
46.865,-9.8
46.866,-10.1
46.867,-10.2
46.868,-10.2
46.869,-10.2
46.87,-10.4
46.871,-10.6
46.872,-10.5
46.873,-9.9
46.874,-8.8
46.875,-7.5
46.876,-6.3
46.877,-5.6
46.878,-5.2
46.879,-5
46.88,-4.6
46.881,-3.8
46.882,-2.7
46.883,-1.3
46.884,-0.2
46.885,0.6
46.886,0.8
46.887,0.6
46.888,0.2
46.889,-0.2
46.89,-0.2
46.891,0.1
46.892,0.5
46.893,0.9
46.894,0.8
46.895,0.3
46.896,-0.4
46.897,-0.7
46.898,-0.5
46.899,0.3
46.9,1.1
46.901,1.5
46.902,1.3
46.903,0.4
46.904,-0.4
46.905,-0.8
46.906,-0.4
46.907,0.5
46.908,1.4
46.909,1.7
46.91,1.1
46.911,-0.2
46.912,-1.7
46.913,-2.9
46.914,-3.5
46.915,-3.3
46.916,-2.5
46.917,-1.6
46.918,-0.8
46.919,-0.4
46.92,-0.4
46.921,-0.5
46.922,-0.6
46.923,-0.5
46.924,-0.3
46.925,-0.3
46.926,-0.6
46.927,-1
46.928,-1.1
46.929,-0.8
46.93,0.3
46.931,1.6
46.932,2.8
46.933,3.4
46.934,3.3
46.935,2.9
46.936,2.4
46.937,2.1
46.938,2.1
46.939,2
46.94,1.9
46.941,1.6
46.942,1.5
46.943,1.8
46.944,2.4
46.945,2.9
46.946,3.1
46.947,2.8
46.948,2.2
46.949,1.6
46.95,1.4
46.951,1.7
46.952,2.3
46.953,2.7
46.954,2.6
46.955,1.9
46.956,1
46.957,0.4
46.958,0.5
46.959,1.3
46.96,2.8
46.961,4.4
46.962,6
46.963,7.4
46.964,8.6
46.965,9.7
46.966,10.6
46.967,11.1
46.968,11.1
46.969,10.4
46.97,9
46.971,7.3
46.972,5.5
46.973,4
46.974,3
46.975,2.4
46.976,2.2
46.977,2
46.978,2
46.979,2
46.98,2.2
46.981,2.6
46.982,3.1
46.983,3.4
46.984,3.5
46.985,3.2
46.986,2.3
46.987,1.3
46.988,0.4
46.989,-0.2
46.99,-0.2
46.991,0.3
46.992,0.9
46.993,1.3
46.994,1.4
46.995,1.3
46.996,1.4
46.997,1.8
46.998,2.5
46.999,3.2
47,3.5
47.001,3.3
47.002,2.8
47.003,2.4
47.004,2.3
47.005,2.6
47.006,3.2
47.007,3.7
47.008,3.7
47.009,3.3
47.01,2.7
47.011,2.5
47.012,2.7
47.013,3.3
47.014,4.2
47.015,4.9
47.016,5.2
47.017,5.1
47.018,4.7
47.019,3.9
47.02,2.9
47.021,1.7
47.022,0.2
47.023,-1.1
47.024,-2
47.025,-2.2
47.026,-1.6
47.027,-0.5
47.028,0.7
47.029,1.7
47.03,2.2
47.031,2.2
47.032,2
47.033,1.7
47.034,1.5
47.035,1.4
47.036,1.5
47.037,1.6
47.038,1.8
47.039,2
47.04,2.1
47.041,2.1
47.042,1.9
47.043,1.4
47.044,0.7
47.045,0.1
47.046,-0.5
47.047,-0.7
47.048,-0.6
47.049,-0.2
47.05,0.3
47.051,0.6
47.052,0.6
47.053,0.2
47.054,-0.5
47.055,-1.2
47.056,-1.5
47.057,-1.2
47.058,-0.4
47.059,0.7
47.06,2
47.061,3.1
47.062,3.8
47.063,4.3
47.064,4.5
47.065,4.6
47.066,4.6
47.067,4.4
47.068,4.1
47.069,3.5
47.07,2.8
47.071,2.2
47.072,1.8
47.073,1.8
47.074,2.1
47.075,2.5
47.076,2.6
47.077,2.4
47.078,1.8
47.079,1.1
47.08,0.6
47.081,0.4
47.082,0.5
47.083,0.7
47.084,1
47.085,1.1
47.086,0.9
47.087,0.6
47.088,0.2
47.089,-0.2
47.09,-0.5
47.091,-0.7
47.092,-0.6
47.093,-0.4
47.094,0
47.095,0.4
47.096,0.6
47.097,0.5
47.098,0.1
47.099,-0.4
47.1,-0.9
47.101,-1.1
47.102,-1
47.103,-0.9
47.104,-0.8
47.105,-0.8
47.106,-0.9
47.107,-0.9
47.108,-0.7
47.109,-0.4
47.11,0.1
47.111,0.7
47.112,1.1
47.113,1.5
47.114,1.8
47.115,1.9
47.116,1.9
47.117,1.6
47.118,1.1
47.119,0.5
47.12,-0.1
47.121,-0.5
47.122,-0.7
47.123,-0.6
47.124,-0.4
47.125,-0.4
47.126,-0.7
47.127,-1.6
47.128,-2.9
47.129,-4.2
47.13,-5.2
47.131,-5.4
47.132,-5.1
47.133,-4.4
47.134,-3.7
47.135,-3.2
47.136,-3
47.137,-2.8
47.138,-2.4
47.139,-1.8
47.14,-1
47.141,-0.2
47.142,0.8
47.143,2.1
47.144,4.1
47.145,7
47.146,10.4
47.147,13.8
47.148,16.3
47.149,17.3
47.15,16.4
47.151,14.1
47.152,11.2
47.153,8.3
47.154,6
47.155,4
47.156,2.2
47.157,0.2
47.158,-2.2
47.159,-4.4
47.16,-6.1
47.161,-6.7
47.162,-6.3
47.163,-5.3
47.164,-4.1
47.165,-3.2
47.166,-2.8
47.167,-2.4
47.168,-1.9
47.169,-0.8
47.17,0.8
47.171,2.6
47.172,4.2
47.173,5.4
47.174,6
47.175,6.3
47.176,6.3
47.177,6.2
47.178,6
47.179,5.7
47.18,5
47.181,4.1
47.182,3.1
47.183,2.3
47.184,1.6
47.185,1.2
47.186,0.8
47.187,0.3
47.188,-0.4
47.189,-1.2
47.19,-2.1
47.191,-2.9
47.192,-3.5
47.193,-3.7
47.194,-3.7
47.195,-3.4
47.196,-3
47.197,-2.7
47.198,-2.5
47.199,-2.6
47.2,-2.6
47.201,-2.6
47.202,-2.5
47.203,-2.5
47.204,-2.7
47.205,-3.2
47.206,-4
47.207,-4.7
47.208,-4.9
47.209,-4.5
47.21,-3.6
47.211,-2.8
47.212,-2.4
47.213,-2.6
47.214,-3.4
47.215,-4.2
47.216,-4.7
47.217,-4.9
47.218,-4.9
47.219,-4.9
47.22,-5
47.221,-5
47.222,-4.9
47.223,-4.4
47.224,-3.8
47.225,-3.3
47.226,-2.9
47.227,-2.7
47.228,-2.6
47.229,-2.5
47.23,-2.3
47.231,-2.2
47.232,-2.2
47.233,-2.4
47.234,-2.5
47.235,-2.2
47.236,-1.4
47.237,0
47.238,1.4
47.239,2.5
47.24,3
47.241,2.7
47.242,2
47.243,1.3
47.244,1
47.245,1.1
47.246,1.6
47.247,2
47.248,2.2
47.249,2
47.25,1.6
47.251,1
47.252,0.5
47.253,0
47.254,-0.5
47.255,-1.3
47.256,-2.1
47.257,-3
47.258,-3.6
47.259,-3.7
47.26,-3.5
47.261,-2.8
47.262,-2
47.263,-1.1
47.264,-0.4
47.265,0
47.266,0.1
47.267,-0.2
47.268,-0.7
47.269,-1.3
47.27,-1.6
47.271,-1.6
47.272,-1.2
47.273,-0.6
47.274,-0.2
47.275,0.1
47.276,0.3
47.277,0.7
47.278,1.7
47.279,3.1
47.28,4.9
47.281,6.4
47.282,7.2
47.283,7.2
47.284,6.3
47.285,5
47.286,3.8
47.287,2.9
47.288,2.7
47.289,3
47.29,3.6
47.291,4.3
47.292,4.9
47.293,5.4
47.294,5.9
47.295,6.4
47.296,7.2
47.297,8.1
47.298,9.2
47.299,10.2
47.3,11.2
47.301,11.9
47.302,12.2
47.303,12
47.304,11.1
47.305,9.7
47.306,7.8
47.307,5.8
47.308,3.7
47.309,1.5
47.31,-1
47.311,-3.9
47.312,-7.5
47.313,-11.8
47.314,-16.4
47.315,-21
47.316,-25.4
47.317,-29.6
47.318,-33.601
47.319,-37.501
47.32,-41.601
47.321,-45.601
47.322,-49.401
47.323,-52.801
47.324,-55.401
47.325,-57.401
47.326,-58.701
47.327,-59.301
47.328,-59.401
47.329,-59.101
47.33,-58.301
47.331,-56.901
47.332,-54.901
47.333,-52.201
47.334,-48.601
47.335,-44.301
47.336,-39.701
47.337,-35.101
47.338,-30.9
47.339,-27.1
47.34,-23.8
47.341,-20.6
47.342,-17.4
47.343,-14.4
47.344,-12
47.345,-10.4
47.346,-9.5
47.347,-9.1
47.348,-8.5
47.349,-7.5
47.35,-5.8
47.351,-3.8
47.352,-1.9
47.353,-0.6
47.354,0
47.355,0
47.356,-0.3
47.357,-0.6
47.358,-0.7
47.359,-0.8
47.36,-0.8
47.361,-0.8
47.362,-0.9
47.363,-0.9
47.364,-0.9
47.365,-0.8
47.366,-0.7
47.367,-0.6
47.368,-0.4
47.369,-0.4
47.37,-0.6
47.371,-0.9
47.372,-1.3
47.373,-1.6
47.374,-1.4
47.375,-0.8
47.376,0.4
47.377,1.7
47.378,3
47.379,4
47.38,4.7
47.381,5.5
47.382,6.2
47.383,6.7
47.384,6.8
47.385,6.2
47.386,4.8
47.387,3
47.388,1.5
47.389,0.8
47.39,1.1
47.391,2
47.392,2.9
47.393,3.2
47.394,2.7
47.395,1.4
47.396,-0.1
47.397,-1.3
47.398,-2.1
47.399,-2.2
47.4,-2
47.401,-1.6
47.402,-1.3
47.403,-1.1
47.404,-0.9
47.405,-0.8
47.406,-0.6
47.407,-0.3
47.408,0
47.409,0.3
47.41,0.6
47.411,0.9
47.412,1.1
47.413,1
47.414,0.8
47.415,0.4
47.416,0
47.417,-0.2
47.418,-0.1
47.419,0.3
47.42,0.9
47.421,1.3
47.422,1.5
47.423,1.3
47.424,1
47.425,0.6
47.426,0.4
47.427,0.4
47.428,0.3
47.429,0.2
47.43,-0.1
47.431,-0.6
47.432,-1.2
47.433,-1.8
47.434,-2.7
47.435,-3.6
47.436,-4.6
47.437,-5.4
47.438,-5.8
47.439,-5.7
47.44,-5.3
47.441,-4.8
47.442,-4.4
47.443,-4.3
47.444,-4.3
47.445,-4.4
47.446,-4.4
47.447,-4.4
47.448,-4.4
47.449,-4.5
47.45,-4.6
47.451,-4.7
47.452,-4.8
47.453,-4.9
47.454,-4.8
47.455,-4.6
47.456,-4.1
47.457,-3.6
47.458,-3.3
47.459,-3.3
47.46,-3.6
47.461,-4
47.462,-4.2
47.463,-3.9
47.464,-3.1
47.465,-2.1
47.466,-1.6
47.467,-1.6
47.468,-2.2
47.469,-3
47.47,-3.3
47.471,-2.9
47.472,-2
47.473,-0.9
47.474,0.1
47.475,0.7
47.476,1
47.477,1.3
47.478,1.5
47.479,1.7
47.48,1.6
47.481,1.1
47.482,0.4
47.483,-0.4
47.484,-1
47.485,-1.2
47.486,-1.3
47.487,-1.4
47.488,-1.8
47.489,-2.4
47.49,-3.1
47.491,-3.7
47.492,-3.9
47.493,-4
47.494,-4.2
47.495,-4.7
47.496,-5.6
47.497,-6.7
47.498,-7.5
47.499,-8
47.5,-8.1
47.501,-8.2
47.502,-8.7
47.503,-9.4
47.504,-10.3
47.505,-10.8
47.506,-10.9
47.507,-10.4
47.508,-9.8
47.509,-9.3
47.51,-9.4
47.511,-10.1
47.512,-11.1
47.513,-12.1
47.514,-12.7
47.515,-13.1
47.516,-13.1
47.517,-13.1
47.518,-13
47.519,-13
47.52,-13.1
47.521,-13.1
47.522,-13
47.523,-12.8
47.524,-12.5
47.525,-12.2
47.526,-12
47.527,-12.1
47.528,-12.5
47.529,-13.2
47.53,-14.1
47.531,-14.9
47.532,-15.6
47.533,-16.2
47.534,-16.7
47.535,-17.1
47.536,-17.4
47.537,-17.5
47.538,-17.4
47.539,-17.4
47.54,-17.5
47.541,-17.8
47.542,-18.5
47.543,-19.3
47.544,-20
47.545,-20.4
47.546,-20.5
47.547,-20.3
47.548,-19.9
47.549,-19.7
47.55,-19.5
47.551,-19.5
47.552,-19.5
47.553,-19.4
47.554,-19
47.555,-18.4
47.556,-17.9
47.557,-17.8
47.558,-18.2
47.559,-18.9
47.56,-19.6
47.561,-20.1
47.562,-20.2
47.563,-20.1
47.564,-19.8
47.565,-19.6
47.566,-19.6
47.567,-19.6
47.568,-19.7
47.569,-19.6
47.57,-19.2
47.571,-18.7
47.572,-17.9
47.573,-17
47.574,-16.2
47.575,-15.6
47.576,-15.3
47.577,-15.1
47.578,-14.8
47.579,-14.1
47.58,-12.9
47.581,-11.4
47.582,-9.9
47.583,-8.7
47.584,-7.5
47.585,-6.3
